2019/08/31 17:35:06 [error] 6#0: *10 open() "/usr/share/nginx/html/50x.html" failed (2: No such file or directory), client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:35:08 [error] 6#0: *10 connect() failed (111: Connection refused) while connecting to upstream, client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:35:08 [error] 6#0: *10 open() "/usr/share/nginx/html/50x.html" failed (2: No such file or directory), client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:35:08 [error] 6#0: *10 open() "/usr/local/nginx/html/favicon.ico" failed (2: No such file or directory), client: 113.251.19.60, server: localhost, request: "GET /favicon.ico HTTP/1.1", host: "47.110.58.173:8082", referrer: "http://47.110.58.173:8082/index.php"
2019/08/31 17:35:09 [error] 6#0: *10 connect() failed (111: Connection refused) while connecting to upstream, client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:35:09 [error] 6#0: *10 open() "/usr/share/nginx/html/50x.html" failed (2: No such file or directory), client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:35:09 [error] 6#0: *10 open() "/usr/local/nginx/html/favicon.ico" failed (2: No such file or directory), client: 113.251.19.60, server: localhost, request: "GET /favicon.ico HTTP/1.1", host: "47.110.58.173:8082", referrer: "http://47.110.58.173:8082/index.php"
2019/08/31 17:35:09 [error] 6#0: *10 connect() failed (111: Connection refused) while connecting to upstream, client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:35:09 [error] 6#0: *10 open() "/usr/share/nginx/html/50x.html" failed (2: No such file or directory), client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:35:09 [error] 6#0: *10 open() "/usr/local/nginx/html/favicon.ico" failed (2: No such file or directory), client: 113.251.19.60, server: localhost, request: "GET /favicon.ico HTTP/1.1", host: "47.110.58.173:8082", referrer: "http://47.110.58.173:8082/index.php"
2019/08/31 17:35:10 [error] 6#0: *14 connect() failed (111: Connection refused) while connecting to upstream, client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:35:10 [error] 6#0: *14 open() "/usr/share/nginx/html/50x.html" failed (2: No such file or directory), client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:35:10 [error] 6#0: *14 connect() failed (111: Connection refused) while connecting to upstream, client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:35:10 [error] 6#0: *14 open() "/usr/share/nginx/html/50x.html" failed (2: No such file or directory), client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:35:10 [error] 6#0: *14 open() "/usr/local/nginx/html/favicon.ico" failed (2: No such file or directory), client: 113.251.19.60, server: localhost, request: "GET /favicon.ico HTTP/1.1", host: "47.110.58.173:8082", referrer: "http://47.110.58.173:8082/index.php"
2019/08/31 17:35:36 [error] 6#0: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:35:36 [error] 6#0: *1 open() "/usr/share/nginx/html/50x.html" failed (2: No such file or directory), client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:35:37 [error] 6#0: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:35:37 [error] 6#0: *1 open() "/usr/share/nginx/html/50x.html" failed (2: No such file or directory), client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:35:37 [error] 6#0: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:35:37 [error] 6#0: *1 open() "/usr/share/nginx/html/50x.html" failed (2: No such file or directory), client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:35:38 [error] 6#0: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:35:38 [error] 6#0: *1 open() "/usr/share/nginx/html/50x.html" failed (2: No such file or directory), client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:35:38 [error] 6#0: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:35:38 [error] 6#0: *1 open() "/usr/share/nginx/html/50x.html" failed (2: No such file or directory), client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:35:39 [error] 6#0: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:35:39 [error] 6#0: *1 open() "/usr/share/nginx/html/50x.html" failed (2: No such file or directory), client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:36:02 [error] 6#0: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:36:02 [error] 6#0: *1 open() "/usr/share/nginx/html/50x.html" failed (2: No such file or directory), client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:36:02 [error] 6#0: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:36:02 [error] 6#0: *1 open() "/usr/share/nginx/html/50x.html" failed (2: No such file or directory), client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:36:03 [error] 6#0: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:36:03 [error] 6#0: *1 open() "/usr/share/nginx/html/50x.html" failed (2: No such file or directory), client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:36:03 [error] 6#0: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:36:03 [error] 6#0: *1 open() "/usr/share/nginx/html/50x.html" failed (2: No such file or directory), client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:36:03 [error] 6#0: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:36:03 [error] 6#0: *1 open() "/usr/share/nginx/html/50x.html" failed (2: No such file or directory), client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:36:03 [error] 6#0: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:36:03 [error] 6#0: *1 open() "/usr/share/nginx/html/50x.html" failed (2: No such file or directory), client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:36:04 [error] 6#0: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:36:04 [error] 6#0: *1 open() "/usr/share/nginx/html/50x.html" failed (2: No such file or directory), client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:36:49 [error] 6#0: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:36:49 [error] 6#0: *1 open() "/usr/share/nginx/html/50x.html" failed (2: No such file or directory), client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:36:50 [error] 6#0: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:36:50 [error] 6#0: *1 open() "/usr/share/nginx/html/50x.html" failed (2: No such file or directory), client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:36:52 [error] 6#0: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:36:52 [error] 6#0: *1 open() "/usr/share/nginx/html/50x.html" failed (2: No such file or directory), client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:36:52 [error] 6#0: *1 open() "/usr/local/nginx/html/favicon.ico" failed (2: No such file or directory), client: 113.251.19.60, server: localhost, request: "GET /favicon.ico HTTP/1.1", host: "47.110.58.173:8082", referrer: "http://47.110.58.173:8082/index.php"
2019/08/31 17:36:52 [error] 6#0: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:36:52 [error] 6#0: *1 open() "/usr/share/nginx/html/50x.html" failed (2: No such file or directory), client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:36:52 [error] 6#0: *1 open() "/usr/local/nginx/html/favicon.ico" failed (2: No such file or directory), client: 113.251.19.60, server: localhost, request: "GET /favicon.ico HTTP/1.1", host: "47.110.58.173:8082", referrer: "http://47.110.58.173:8082/index.php"
2019/08/31 17:36:52 [error] 6#0: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:36:52 [error] 6#0: *1 open() "/usr/share/nginx/html/50x.html" failed (2: No such file or directory), client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:36:52 [error] 6#0: *1 open() "/usr/local/nginx/html/favicon.ico" failed (2: No such file or directory), client: 113.251.19.60, server: localhost, request: "GET /favicon.ico HTTP/1.1", host: "47.110.58.173:8082", referrer: "http://47.110.58.173:8082/index.php"
2019/08/31 17:36:53 [error] 6#0: *18 connect() failed (111: Connection refused) while connecting to upstream, client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:36:53 [error] 6#0: *18 open() "/usr/share/nginx/html/50x.html" failed (2: No such file or directory), client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:36:53 [error] 6#0: *18 connect() failed (111: Connection refused) while connecting to upstream, client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:36:53 [error] 6#0: *18 open() "/usr/share/nginx/html/50x.html" failed (2: No such file or directory), client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:36:53 [error] 6#0: *18 connect() failed (111: Connection refused) while connecting to upstream, client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:36:53 [error] 6#0: *18 open() "/usr/share/nginx/html/50x.html" failed (2: No such file or directory), client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:36:53 [error] 6#0: *18 open() "/usr/local/nginx/html/favicon.ico" failed (2: No such file or directory), client: 113.251.19.60, server: localhost, request: "GET /favicon.ico HTTP/1.1", host: "47.110.58.173:8082", referrer: "http://47.110.58.173:8082/index.php"
2019/08/31 17:36:55 [error] 6#0: *18 connect() failed (111: Connection refused) while connecting to upstream, client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:36:55 [error] 6#0: *18 open() "/usr/share/nginx/html/50x.html" failed (2: No such file or directory), client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:36:55 [error] 6#0: *18 open() "/usr/local/nginx/html/favicon.ico" failed (2: No such file or directory), client: 113.251.19.60, server: localhost, request: "GET /favicon.ico HTTP/1.1", host: "47.110.58.173:8082", referrer: "http://47.110.58.173:8082/index.php"
2019/08/31 17:36:55 [error] 6#0: *18 connect() failed (111: Connection refused) while connecting to upstream, client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:36:55 [error] 6#0: *18 open() "/usr/share/nginx/html/50x.html" failed (2: No such file or directory), client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:36:55 [error] 6#0: *18 open() "/usr/local/nginx/html/favicon.ico" failed (2: No such file or directory), client: 113.251.19.60, server: localhost, request: "GET /favicon.ico HTTP/1.1", host: "47.110.58.173:8082", referrer: "http://47.110.58.173:8082/index.php"
2019/08/31 17:36:55 [error] 6#0: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:36:55 [error] 6#0: *1 open() "/usr/share/nginx/html/50x.html" failed (2: No such file or directory), client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:36:56 [error] 6#0: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:36:56 [error] 6#0: *1 open() "/usr/share/nginx/html/50x.html" failed (2: No such file or directory), client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:36:56 [error] 6#0: *1 open() "/usr/local/nginx/html/favicon.ico" failed (2: No such file or directory), client: 113.251.19.60, server: localhost, request: "GET /favicon.ico HTTP/1.1", host: "47.110.58.173:8082", referrer: "http://47.110.58.173:8082/index.php"
2019/08/31 17:37:57 [error] 6#0: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:37:57 [error] 6#0: *1 open() "/usr/share/nginx/html/50x.html" failed (2: No such file or directory), client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:37:58 [error] 6#0: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:37:58 [error] 6#0: *1 open() "/usr/share/nginx/html/50x.html" failed (2: No such file or directory), client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:37:58 [error] 6#0: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:37:58 [error] 6#0: *1 open() "/usr/share/nginx/html/50x.html" failed (2: No such file or directory), client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:37:58 [error] 6#0: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:37:58 [error] 6#0: *1 open() "/usr/share/nginx/html/50x.html" failed (2: No such file or directory), client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:37:58 [error] 6#0: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:37:58 [error] 6#0: *1 open() "/usr/share/nginx/html/50x.html" failed (2: No such file or directory), client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:37:59 [error] 6#0: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:37:59 [error] 6#0: *1 open() "/usr/share/nginx/html/50x.html" failed (2: No such file or directory), client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:9009", host: "47.110.58.173:8082"
2019/08/31 17:38:08 [error] 6#0: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://172.18.0.4:9009", host: "47.110.58.173:8082"
2019/08/31 17:38:08 [error] 6#0: *1 open() "/usr/share/nginx/html/50x.html" failed (2: No such file or directory), client: 113.251.19.60, server: localhost, request: "GET /index.php HTTP/1.1", upstream: "fastcgi://172.18.0.4:9009", host: "47.110.58.173:8082"
